Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
41.0,Female,0,3.69963,6.815733009987405,7.9291,5.795027493114223,Unknown,ISTP
35.0,Male,0,3.99971,4.134522717974237,0.61719,4.508091021280396,Unknown,INFP
35.0,Male,0,3.29023,5.488644072097096,6.61126,4.8037901920358435,Technology,INTP
23.0,Female,0,9.0384,6.669783553577588,7.94467,5.549803907348904,Others,ESTP
33.0,Male,0,0.14673,6.577044140842197,6.32756,6.035890045698834,Unknown,ISFJ
25.0,Female,0,1.92367,6.435165271496709,6.46825,3.981324643527705,Sports,ISTP
24.0,Male,0,6.37683,6.912489200825584,3.35671,3.240853605351584,Unknown,ESFP
26.0,Female,0,0.67188,7.196249372901841,6.28725,5.301266254288327,Sports,ISTJ
29.0,Male,0,2.37904,4.913613309096247,2.28636,6.152875973494629,Unknown,INFJ
30.0,Female,1,9.2674,5.320028216168835,8.2953,5.739360729972478,Others,ENTP
27.0,Female,0,9.49019,6.22715936723233,2.01207,6.587253569544584,Technology,ESFJ
25.0,Male,0,1.9455,3.486701933418772,0.16043,6.354788033394301,Unknown,INFJ
27.0,Female,0,0.03636,6.528961378066998,5.00735,5.264387056017977,Sports,ISFJ
25.0,Male,1,4.72786,5.3993586172568415,6.06986,4.834357159069983,Unknown,INFP
24.0,Male,0,2.0843,6.466297608882307,9.96926,4.530530041761724,Technology,INTP
29.0,Male,1,7.91344,6.418077910119151,8.77242,6.041616277982185,Arts,ESTP
32.0,Male,0,3.21804,5.200603823604069,5.01632,7.784104438574041,Unknown,INFJ
34.0,Male,0,0.50368,4.604495543892507,4.47874,4.476408807656244,Technology,INFP
20.0,Male,0,0.7087,5.087665777593411,8.49987,5.55963788065191,Others,INTP
28.0,Female,1,6.33394,6.577943694552016,6.57649,5.008973549298233,Unknown,ESTP
24.0,Male,0,5.90301,6.939800048815144,2.1752,6.323370966514281,Unknown,ESFJ
30.0,Female,0,3.26488,6.490310581315103,8.38881,4.582462548990215,Others,ISTP
26.0,Female,0,2.53831,6.380175354852158,3.94712,5.641631436000461,Others,INFP
27.0,Female,0,8.356,6.899918571545928,1.16454,5.32236015396266,Sports,ESFJ
29.0,Male,0,0.23901,7.458891103846629,4.21037,4.7942270900166895,Sports,ISFP
25.0,Male,0,0.95596,5.918168708471148,9.8729,4.275778583150814,Others,INTP
23.0,Male,1,5.40449,4.855770571476546,2.87999,3.284357499651605,Arts,ENFP
25.0,Female,0,3.22324,5.520404800304489,5.53156,6.304206881293551,Unknown,INTJ
22.0,Male,0,2.71691,5.89870210382405,2.15982,6.126332415463811,Sports,INFJ
32.0,Male,0,5.44262,6.651804835881542,3.497,2.301857805775005,Others,ESFP
25.0,Male,1,1.83618,6.577144115330806,8.34493,7.18140810927412,Unknown,ISTP
32.0,Female,0,8.11382,6.136379674892477,6.33995,3.9641639333616157,Unknown,ESTP
37.0,Male,0,3.73993,6.755016838332343,8.62102,4.599583724013464,Unknown,ISTP
26.0,Male,0,4.59294,5.911897444774976,9.66628,6.587044424771709,Unknown,ENTJ
26.0,Male,0,4.53645,6.445225924818602,7.25132,6.643020067087873,Arts,ISTJ
29.0,Male,0,5.0148,6.779540083833776,9.24504,6.519377879635667,Arts,ESTJ
29.0,Male,1,3.48141,4.955278358009651,1.6095,5.118872202247738,Arts,INFP
22.0,Male,1,8.5949,6.415065708943577,2.44229,4.8071277047468595,Unknown,ENFP
23.0,Male,0,3.78871,6.149589547276209,1.24926,6.819107604916528,Others,ISFJ
23.0,Male,0,2.60751,3.622594901392751,4.74988,3.309021465724568,Unknown,INFP
26.0,Male,0,1.8986,5.567642621638312,5.42039,5.048735850374485,Unknown,INFP
29.0,Male,0,0.31077,6.108603244498308,0.52499,6.6238459852267795,Arts,ISFJ
25.0,Male,0,3.67983,5.042790987989438,6.22813,6.3607181890473745,Unknown,INFJ
33.0,Male,0,5.44088,6.241954079569501,2.66034,5.144993842101287,Unknown,ESFP
21.0,Female,1,6.80521,5.944121751296639,6.17293,0.822165710204489,Unknown,ENTP
27.0,Female,0,6.38504,6.4700325292406555,0.7257,6.712156495911977,Unknown,ESFJ
22.0,Male,1,5.17485,3.9570113363149177,6.03037,5.225444743625131,Technology,ENFP
37.0,Male,1,1.37697,4.016020013460528,0.78375,5.157405686644771,Unknown,INFP
27.0,Male,0,6.10372,7.442642497649023,8.17304,6.428546976307241,Unknown,ESTJ
29.0,Female,0,6.202,7.035619417517667,5.61141,6.570126633397249,Arts,ESTJ
24.0,Female,0,0.60525,4.097204740022809,9.79017,6.103619495863939,Technology,INTJ
20.0,Female,0,0.93673,5.5189453489949685,3.0685,6.205772035502241,Unknown,INFJ
36.0,Female,0,8.79261,6.747840007129806,8.0829,4.354990629225461,Unknown,ESTP
34.0,Female,0,2.70855,7.287859198301623,0.77986,6.5307700857245345,Unknown,ISFJ
32.0,Male,0,0.29093,5.171615319331301,8.64105,6.6725599404293545,Unknown,INTJ
36.0,Male,1,4.91521,3.3493322557894025,8.45666,5.070165538390178,Unknown,ENTP
30.0,Male,0,4.99379,6.16810268228671,6.15109,6.864968081626248,Sports,ESFJ
25.0,Male,1,3.39581,7.216703823469106,1.42896,3.663759146733031,Unknown,ISFP
30.0,Female,0,0.2212,6.6650636746877785,0.38359,6.769653485083861,Others,ISFJ
27.0,Female,0,0.19852,7.644285114643962,1.22013,6.204416834487841,Unknown,ISFJ
24.0,Female,0,2.6459,6.185915443010303,4.69117,5.195721782827824,Sports,ISFJ
18.0,Female,0,4.89785,6.843332737273405,1.99678,6.360090432609494,Others,ENFJ
27.0,Male,0,3.15615,6.319568356802104,8.71476,6.35515394837699,Unknown,ISTJ
25.0,Male,0,7.73608,4.920803766037653,5.88129,6.447662485057084,Arts,ENTJ
23.0,Male,0,7.44856,6.140848698946788,6.17775,6.268183317869476,Unknown,ESFJ
27.0,Female,1,3.93018,6.1331170667243144,0.48256,4.5345332850413715,Unknown,ISFP
29.0,Female,0,2.96773,6.139078591838139,7.46162,4.418588149863995,Arts,ESTP
25.0,Male,0,8.50611,6.165077263287631,2.77484,4.803613219983613,Arts,ESFP
23.0,Female,0,7.31222,3.777763678309795,6.6936,3.3948819700734383,Arts,ENTP
31.0,Female,0,1.58604,6.280754826667221,5.29311,4.060653619087847,Arts,ISTP
32.0,Male,0,2.98518,6.2112986990839145,8.66144,6.935232774921923,Technology,ISTJ
39.0,Male,0,6.82565,7.058990248900281,0.69205,6.787793479476377,Unknown,ESFJ
30.0,Male,0,1.81167,6.187327105436362,7.89652,4.847641930460133,Unknown,ISTP
31.0,Male,0,3.1723,7.091482471915308,4.36682,6.091558944721471,Unknown,ISFJ
29.0,Female,0,4.83317,8.372508809774683,1.30074,6.539701074614722,Arts,ESFJ
32.0,Male,0,8.68878,2.112487600805863,0.0062,6.33440385550505,Arts,ENFJ
24.0,Male,0,1.5342,5.859407950811993,5.61966,4.0689369066308165,Unknown,INFP
25.0,Female,1,7.81858,8.383911864060956,4.0051,4.655368512110184,Unknown,ESFP
31.0,Female,0,1.60024,6.468062037485547,3.93001,6.076020707297267,Technology,ISFJ
23.0,Male,0,7.84418,6.964616985080451,5.06244,6.812273355910044,Unknown,ENFJ
25.0,Female,0,4.45722,6.994638471111538,8.07373,4.047965754920922,Unknown,ISTP
28.0,Male,0,2.09515,5.725431199669105,0.68509,6.940090814280392,Unknown,INFJ
26.0,Female,1,6.68069,6.279998843886987,4.79337,5.389976344597072,Arts,ESTP
20.0,Male,0,3.37753,4.263071816014542,8.31215,6.116255528822808,Arts,INTJ
21.0,Male,0,2.60628,5.8141476949890825,6.92856,6.233206219092531,Unknown,INTJ
34.0,Female,0,2.01268,6.776829279952458,4.71029,5.405843271991056,Sports,ISFJ
23.0,Female,0,2.44813,7.019265025347632,9.7204,7.1285799950898125,Sports,ISTJ
24.0,Female,0,0.47816,5.703012560031681,5.84638,6.45009711699915,Technology,INTJ
21.0,Male,0,8.96344,5.292757179188823,8.78889,6.243951849482881,Unknown,ENTJ
32.0,Female,0,1.54911,6.94382602486182,5.17382,6.714350744268761,Technology,ISFJ
21.0,Male,1,9.68656,4.027350730551786,9.58621,3.316238380827876,Unknown,ENTP
25.0,Female,0,6.30337,5.239941218173028,5.20675,5.909461962418865,Unknown,ENFP
26.0,Female,0,0.48482,6.236154210222693,9.4136,5.105952854910563,Sports,ISTJ
28.0,Male,0,6.68597,6.370573772392042,8.92919,6.41981879720711,Sports,ESTJ
23.0,Female,0,3.15135,5.720588594586762,1.19712,6.513156841267929,Unknown,INFJ
23.0,Female,0,3.10056,1.1948147756157557,4.22964,6.6121224840055834,Unknown,INFJ
27.0,Female,0,8.39484,7.159253805261001,7.70499,5.158702651443649,Unknown,ESTP
24.0,Male,1,9.21332,4.608477311517216,9.41247,4.888751769499915,Unknown,ENTP
28.0,Female,1,7.15456,6.578439487486105,5.48618,6.96822688999819,Sports,ESFP
21.0,Female,0,7.50728,4.29475463986748,6.7376,6.073701928433796,Unknown,ENTJ
29.0,Male,0,1.19413,6.283216705123066,1.60402,6.21547741939284,Technology,ISFJ
22.0,Female,1,3.91424,4.422128069706483,9.56553,4.8011876385108705,Arts,ENTP
26.0,Female,0,2.69691,7.513544025745336,0.72189,6.449623647994934,Others,ESFJ
28.0,Male,0,3.47972,5.152500373500326,7.39206,6.027101831819763,Sports,INTJ
23.0,Female,0,1.74918,4.121199880523099,4.6703,6.250838786807691,Sports,INFJ
28.0,Male,0,2.65614,4.600875140759962,9.21056,3.1932807746854133,Technology,INTP
25.0,Female,0,2.31758,7.240153256372977,0.59781,6.063610766869353,Unknown,ISFJ
28.0,Male,0,9.53079,6.302366551714022,2.86313,6.8778503919431815,Sports,ESFJ
23.0,Male,1,9.13599,6.398458038923602,7.21696,6.069454204048454,Arts,ESTP
22.0,Male,0,7.61737,4.65535116467619,3.10232,3.6511571555383844,Arts,ENFP
31.0,Male,0,1.0505,5.865718525497959,6.55632,6.481910028642964,Arts,INTJ
26.0,Female,1,9.91354,4.490897016134214,2.13009,5.195119118158065,Unknown,ENFP
29.0,Female,0,0.34922,6.341564723217347,0.50519,6.64742099266732,Arts,ISFJ
27.0,Male,0,8.46364,6.212134106428382,8.36695,7.081569261762876,Technology,ESTJ
27.0,Male,0,1.37854,6.247674869654794,4.72139,5.52256815861037,Arts,ISFP
21.0,Male,1,0.81042,3.8355551970419537,7.97935,3.0731940923843624,Unknown,INTP
21.0,Female,0,4.45696,5.841938540556465,9.15569,5.510402919622783,Sports,ENTJ
26.0,Male,0,4.95397,4.4503354958761925,9.26918,5.373642249669999,Sports,ENTJ
26.0,Male,0,0.13768,6.505686987360447,5.22317,4.786403868588858,Unknown,ISFP
23.0,Female,1,1.47822,8.010103528302968,6.34241,5.3311893496230285,Unknown,ISTP
35.0,Male,1,9.78265,6.088270948400286,9.14646,0.0,Unknown,ENTP
27.0,Female,0,2.85891,6.395491855889856,5.19721,6.3489639271731955,Arts,ISTJ
32.0,Female,0,1.05332,5.819856316261251,7.09722,6.20276115132198,Technology,INTJ
34.0,Female,0,1.65096,5.862948959134534,4.6145,6.1618833011441385,Technology,INFJ
27.0,Female,0,8.71926,6.329118619390975,7.88368,5.859629426986813,Sports,ESTJ
23.0,Male,0,3.28006,5.2289456912174215,7.01789,3.5711617333356673,Arts,INTP
31.0,Female,0,3.9513,7.401126059327498,5.1865,4.848887441606209,Sports,ESFP
29.0,Female,0,7.49855,6.117329125705419,2.30091,6.675658275741546,Others,ESFJ
23.0,Male,0,9.64901,2.8023131312035794,5.64732,3.501719288606844,Arts,ENTP
26.0,Female,1,1.51916,6.687200231620537,0.94474,6.65514527531008,Sports,ISFP
30.0,Female,0,6.40186,6.084064391995151,5.33422,4.480029419632634,Arts,ENTP
19.0,Male,0,8.58134,5.820002288406777,1.71744,5.569210704756872,Arts,ENFP
27.0,Female,1,3.39324,6.369453052043993,1.19282,6.409670456088582,Others,ESFP
27.0,Male,0,5.14135,6.005179084033535,2.1625,4.332393757711036,Others,ENFP
27.0,Male,0,2.85566,6.773295313081079,7.56249,6.1698014022450725,Technology,ISTJ
28.0,Female,0,1.5835,3.4323051450260067,1.82333,4.230180561981145,Others,INFP
24.0,Male,0,2.98329,7.101809035315329,9.70181,4.876035907465836,Unknown,ISTP
26.0,Female,0,2.00286,6.274358160812709,2.93625,3.3362038291666085,Others,ISFP
22.0,Female,0,7.66702,5.752311346989098,5.16206,4.673732106868681,Unknown,ENFP
26.0,Male,0,5.94186,7.2888195060788386,3.47555,6.009313761175028,Technology,ESFJ
39.0,Male,0,2.96052,6.548265629045064,3.90093,6.598719281285561,Sports,ISFJ
22.0,Male,1,2.29731,6.077533688014524,0.94459,1.8000733660435246,Others,INFP
36.0,Male,1,6.21652,2.672280741737297,2.65332,4.98307037143306,Others,ENFP
28.0,Male,0,6.80343,5.351250318019103,1.34995,6.659554017537933,Sports,ENFJ
33.0,Male,0,3.86217,7.054354955822434,4.83261,4.927430443277362,Unknown,ISFP
26.0,Female,1,8.24194,6.436337021581221,8.36444,4.169899169076329,Technology,ESTP
30.0,Male,0,6.988,6.117756501054826,0.19066,3.898397288578104,Technology,ESFP
31.0,Male,0,1.16152,4.812172393802633,3.60357,6.617041564718587,Unknown,INFJ
33.0,Male,1,2.56294,6.487496920270732,8.46207,7.30710215876702,Unknown,ISTP
29.0,Female,1,3.37988,7.299802958196709,4.50847,3.3530573000888024,Arts,ESTP
29.0,Male,0,1.35626,4.69732562998966,0.90543,6.808578215122021,Technology,INFJ
28.0,Female,0,6.70473,5.7650461585819635,0.29318,2.0860948001542714,Unknown,ENFP
21.0,Male,0,2.39292,5.259667296634127,8.1944,6.0362399467093235,Others,INTJ
33.0,Male,0,7.25043,7.689913927823017,2.05914,5.04641119125684,Technology,ESFP
29.0,Male,0,9.43859,5.070069815054448,9.90665,6.335196850350429,Technology,ENTJ
27.0,Female,0,2.62316,6.832303646961341,3.37558,6.951057372651706,Technology,ESFJ
36.0,Male,0,3.22021,7.579694252614163,2.93686,3.914557053366618,Sports,ISFP
27.0,Male,0,1.02944,6.433088085693669,8.00525,6.0835138673920595,Unknown,ISTJ
30.0,Male,0,2.09299,6.422674467843683,6.5566,6.442914831012852,Technology,ISTJ
29.0,Male,0,3.36483,6.135646575041438,4.55372,7.510888671582898,Unknown,ISFJ
22.0,Female,0,5.95038,6.4955274461173556,8.57016,5.193445161175837,Sports,ENTJ
40.0,Male,1,8.77341,6.492556476906049,9.09176,6.362146359692858,Unknown,ESTP
34.0,Male,0,8.44698,4.894110814542698,8.37023,6.172853967269031,Unknown,ENTJ
39.0,Female,0,2.26787,6.4123160514076005,8.51262,7.002612723775851,Sports,ISTJ
24.0,Male,0,7.10942,6.116977616474164,5.42842,3.040020983669094,Others,ESFP
32.0,Female,0,9.24445,6.141404276064026,3.49307,6.646466039315325,Technology,ESFJ
40.0,Male,0,5.98653,6.678062175203669,6.61803,5.65060365651251,Sports,ESTJ
23.0,Female,0,5.68606,5.530445677224249,1.86181,4.477065588073783,Arts,ENFP
25.0,Female,0,5.39719,6.676751624374639,5.78918,6.526420288433133,Unknown,ESTJ
30.0,Male,0,7.0297,3.2371591285169696,8.81832,5.326767175081441,Sports,ENTJ
36.0,Female,0,4.90291,6.1790054677663395,9.6212,6.651672685495486,Arts,ESTJ
22.0,Male,0,6.05816,2.6189347288800224,9.58789,6.640874691411896,Arts,ENTJ
29.0,Female,0,8.30064,6.425988871603003,5.63515,4.897471823638566,Technology,ESTP
22.0,Female,0,4.13755,3.645762807469204,9.2497,6.136822922921559,Arts,INTJ
24.0,Male,0,1.01044,6.242585171415824,4.52713,6.0804450962707275,Sports,ISFJ
30.0,Male,0,7.04536,6.691352737219351,9.2272,7.195248544426215,Unknown,ESTJ
38.0,Male,1,3.76524,6.069535545744437,6.16441,4.782966800992098,Arts,INTP
21.0,Male,0,3.98606,5.9443888088173145,7.84924,4.1702758956180865,Technology,ENTP
24.0,Male,1,6.91309,6.280949899380807,9.7477,5.3519248098858405,Technology,ESTP
33.0,Male,0,6.75632,4.870209478282657,4.3842,4.375025372558046,Unknown,ENFP
22.0,Female,0,3.42597,5.93740442274657,5.04584,6.468570592029144,Unknown,INFJ
34.0,Female,1,2.38914,3.110272295594083,1.41865,3.415538579416423,Unknown,INFP
25.0,Male,1,2.88557,3.7055818650457084,1.92068,4.735351240816787,Arts,INFP
29.0,Female,1,4.8267,5.503072980782721,7.92498,6.198389223872175,Arts,ENTP
26.0,Female,0,7.30846,7.759895575592222,3.37469,5.683156959061588,Sports,ESFJ
28.0,Female,1,9.6831,3.628122029780899,8.4378,4.37373101266055,Unknown,ENTP
47.0,Male,0,0.84086,2.7026225994841395,9.88028,6.320966410873965,Others,INTJ
28.0,Male,0,3.14537,6.322958136072699,8.83391,6.062925265549574,Technology,ISTJ
29.0,Female,0,7.10819,7.119654129025758,9.65535,3.592227427521365,Technology,ESTP
30.0,Male,1,0.94866,7.458131939845978,2.62886,6.95689231126959,Arts,ISFP
27.0,Female,0,0.8676,6.170846822863717,0.11117,6.003310202444531,Others,ISFJ
28.0,Male,1,1.70859,6.252392933265551,4.45806,5.205472517360546,Arts,ISFP
20.0,Male,0,8.35852,6.642069063156935,9.0941,4.340621807581618,Others,ENTP
23.0,Male,0,7.01332,7.739021691773084,7.51591,6.007162978881751,Unknown,ESTJ
24.0,Male,0,6.71198,6.512647066294852,0.93758,4.789203455578919,Arts,ESFP
35.0,Male,0,8.9707,3.381178591328527,7.98935,6.459836477776384,Sports,ENTJ
24.0,Male,0,4.09873,5.7258853579979,9.73899,6.210086201351164,Unknown,INTJ
20.0,Female,0,6.76648,4.062857192702543,8.17425,4.847187254774522,Technology,ENTP
26.0,Female,0,4.12778,7.131258758441895,5.54195,4.24283686543014,Unknown,ESTP
25.0,Female,1,4.59544,4.848683801625765,7.47921,4.936697144383304,Sports,ENTP
25.0,Male,1,6.76064,5.392863807115808,9.8392,4.182774191871305,Arts,ENTP
30.0,Male,0,1.99899,6.232061900064032,1.31257,6.109696508878567,Arts,ISFJ
24.0,Female,0,0.98583,3.480062989216724,6.03926,5.695297258768336,Arts,INTP
28.0,Female,0,0.93683,6.533681410631583,5.19418,6.593152547786827,Others,ISFJ
21.0,Female,0,5.67104,4.4992414898230315,5.28746,6.4003248043665035,Arts,ENTJ
38.0,Female,0,2.24175,5.91044916743353,3.48438,6.36690242797259,Unknown,INFJ
21.0,Female,1,2.74926,3.4891516240789633,6.23683,3.878199216540038,Unknown,INTP
38.0,Female,0,1.94369,6.32340608146081,2.323,3.177550662791305,Unknown,ISFP
32.0,Male,0,4.42296,6.150164216960882,9.34492,6.087736604265127,Unknown,ISTJ
20.0,Male,1,0.07213,5.779747498300251,6.26655,6.456283056491955,Arts,INTP
33.0,Female,0,0.40645,2.2165710656541897,3.06987,7.024898817100288,Arts,INFJ
25.0,Male,0,3.28389,8.11988293852724,0.97428,5.42253179076,Sports,ISFJ
23.0,Male,0,7.00507,6.322091768249212,9.48915,3.745169144921973,Arts,ESTP
30.0,Male,0,4.89845,3.0482969226487002,7.23661,6.773100406806719,Sports,ENTJ
32.0,Male,1,2.22567,5.01085116058037,2.12797,5.020065752370541,Others,INFP
36.0,Male,0,2.22842,4.854238100964217,0.11778,6.5607906286184265,Unknown,INFJ
21.0,Male,0,9.24223,3.441499244365581,7.75937,4.221156735380971,Others,ENTP
31.0,Female,0,6.4001,7.821819506544523,5.63405,5.998186778716713,Sports,ESTJ
24.0,Male,0,5.77335,6.473702834406897,1.54777,6.150698171031495,Others,ESFJ
27.0,Male,0,2.81301,6.274601516180266,2.62843,6.523580556036754,Arts,ISFJ
37.0,Female,0,3.88669,4.395927246804207,0.87563,5.661942267458841,Others,INFP
25.0,Male,0,1.16847,6.625798322189298,7.84127,6.712462775443912,Others,ISTJ
21.0,Female,0,6.08014,2.2375882878157003,2.0845,5.423617198662892,Unknown,ENFP
23.0,Female,0,2.99407,6.25178473579691,7.1341,8.239231321978446,Unknown,ISTJ
34.0,Female,0,4.31194,4.98250350981715,8.2754,5.744868688017293,Sports,INTJ
26.0,Female,0,8.28673,5.341628647498961,7.73293,6.163085114430423,Arts,ENTJ
22.0,Male,0,5.68486,5.691313014529375,0.45927,6.227549065321315,Unknown,ENFJ
34.0,Female,1,2.20386,6.120637197319399,3.96419,5.930882707194411,Others,ISFP
27.0,Female,0,0.34166,8.762269390053078,6.04419,5.392868425256411,Unknown,ISTP
29.0,Male,0,7.81032,6.896935072824065,9.65369,3.026579818460143,Others,ESTP
30.0,Male,1,9.27487,5.0987879075819205,2.71281,5.011741738622286,Others,ENFP
22.0,Female,0,4.43609,5.770160834547803,4.2115,1.71151568589468,Technology,ENFP
22.0,Female,0,8.5728,6.219937858621845,1.63587,7.033852254407487,Unknown,ESFJ
24.0,Male,0,7.03723,6.899951322234153,9.49529,6.292633063577552,Others,ESTJ
28.0,Female,0,5.22899,6.128653248007393,8.25459,7.588350325682305,Technology,ESTJ
29.0,Female,0,8.48636,6.388200781495079,7.01766,6.115141680690975,Technology,ESTJ
24.0,Female,0,6.23793,4.9114330553160315,5.04952,7.07687975418993,Unknown,ENFJ
24.0,Female,1,3.10947,6.383229375599049,4.36101,2.2640290176051794,Technology,ISFP
37.0,Male,0,9.13363,6.407663908929954,8.6085,1.1623583649783473,Others,ESTP
28.0,Female,0,9.66214,7.594439372642119,8.43143,5.756729271933485,Technology,ESTP
29.0,Female,1,3.98476,6.498444780192196,8.98419,3.674126029849598,Arts,ESTP
25.0,Male,1,3.05083,5.025348102900418,9.75018,4.004670305491494,Technology,INTP
36.0,Male,1,8.78906,7.555950202776797,5.00048,3.472999404225111,Sports,ESFP
24.0,Female,0,2.42514,3.992892325474415,3.37113,0.8256251969670902,Sports,INFP
23.0,Male,0,6.08084,5.239825506346659,2.53096,7.061732399558965,Technology,ENFJ
27.0,Female,0,7.77976,6.506315763727014,2.30719,3.820238865989327,Unknown,ESFP
22.0,Male,1,7.35378,3.34953633274994,6.45078,5.199356495637857,Others,ENFP
35.0,Female,0,3.90749,6.1827412563877795,4.49535,5.547620452121435,Arts,ISFP
26.0,Male,0,6.98896,6.709317705452168,5.4149,6.55125540855164,Unknown,ESFJ
27.0,Female,1,8.28607,6.995730852214091,8.59609,5.3752658058974605,Others,ESTP
27.0,Male,0,9.12042,6.311655231741803,7.93411,7.493649318129237,Sports,ESTJ
22.0,Male,0,0.31948,5.237293709932834,4.85918,7.116818805814653,Others,INFJ
24.0,Male,0,0.30723,6.217025417991406,8.32236,6.271624014397587,Arts,ISTJ
21.0,Male,0,9.36908,6.3761550757893275,6.12869,4.0824042531945555,Unknown,ENFP
29.0,Female,0,9.79163,6.586729847444368,9.61473,5.187025804660109,Sports,ESTJ
26.0,Female,0,3.93637,4.398059408420478,3.57707,6.909671289845409,Technology,INFJ
28.0,Male,0,2.181,6.237381073220221,6.48753,6.960501086923003,Sports,ISFJ
29.0,Male,0,2.58433,3.47195330117153,7.81865,7.049727968627454,Others,INTJ
28.0,Female,0,8.26425,6.937359426085521,5.00967,6.044842731083187,Unknown,ESFJ
26.0,Male,1,6.41303,7.893436396704128,1.22642,5.5523264817286995,Unknown,ESFP
21.0,Female,0,2.03674,3.236576701761068,9.20291,5.343419679925029,Sports,INTJ
21.0,Male,1,6.13793,4.1557998116316135,2.66144,3.240794006679643,Arts,ENFP
32.0,Female,1,9.96414,6.2789113567385515,1.68127,5.1379936457005835,Arts,ESFP
21.0,Female,0,4.3818,6.069968237794496,3.92545,6.077133420080136,Arts,ENFJ
40.0,Male,0,5.05283,6.479196453023899,7.43596,7.588385645549449,Unknown,ESTJ
28.0,Female,0,4.78301,5.501597821586495,3.55425,7.070267063877959,Technology,ENFJ
27.0,Female,0,1.07898,6.732497735991745,4.6661,4.993439909710901,Arts,ISTP
27.0,Female,0,0.11707,6.907873274415557,1.29062,7.815272067421355,Unknown,ISFJ
26.0,Male,0,1.41842,6.212474911878033,3.46278,5.87258944166897,Unknown,ISFP
27.0,Male,0,9.58077,6.985122620623815,9.42769,6.108503751653566,Unknown,ESTJ
28.0,Male,0,4.63168,6.708377355711463,1.87153,6.480686253135588,Sports,ESFJ
